words,sentence_id,labels
CYP2E1,4843,B-GENE-Y
to,4843,O
out-compete,4843,O
CYP2B4,4843,B-GENE-Y
for,4843,O
CPR,4843,B-GENE-Y
.,4843,O
Prosocial,4844,O
effects,4844,O
of,4844,O
oxytocin,4844,B-GENE-Y
in,4844,O
two,4844,O
mouse,4844,O
models,4844,O
of,4844,O
autism,4844,O
spectrum,4844,O
disorders,4844,O
.,4844,O
Clinical,4845,O
evidence,4845,O
suggests,4845,O
that,4845,O
oxytocin,4845,B-GENE-Y
treatment,4845,O
improves,4845,O
social,4845,O
deficits,4845,O
and,4845,O
repetitive,4845,O
behavior,4845,O
in,4845,O
autism,4845,O
spectrum,4845,O
disorders,4845,O
(,4845,O
ASDs,4845,O
),4845,O
.,4845,O
However,4846,O
",",4846,O
the,4846,O
neuropeptide,4846,B-GENE-N
has,4846,O
a,4846,O
short,4846,O
plasma,4846,O
half-life,4846,O
and,4846,O
poor,4846,O
ability,4846,O
to,4846,O
penetrate,4846,O
the,4846,O
blood-brain,4846,O
barrier,4846,O
.,4846,O
In,4847,O
order,4847,O
to,4847,O
facilitate,4847,O
the,4847,O
development,4847,O
of,4847,O
more,4847,O
bioavailable,4847,O
oxytocinergic,4847,O
compounds,4847,O
as,4847,O
therapeutics,4847,O
to,4847,O
treat,4847,O
core,4847,O
ASD,4847,O
symptoms,4847,O
",",4847,O
small,4847,O
animal,4847,O
models,4847,O
must,4847,O
be,4847,O
validated,4847,O
for,4847,O
preclinical,4847,O
screens,4847,O
.,4847,O
This,4848,O
study,4848,O
examined,4848,O
the,4848,O
preclinical,4848,O
utility,4848,O
of,4848,O
two,4848,O
inbred,4848,O
mouse,4848,O
strains,4848,O
",",4848,O
BALB/cByJ,4848,O
and,4848,O
C58/J,4848,O
",",4848,O
that,4848,O
exhibit,4848,O
phenotypes,4848,O
relevant,4848,O
to,4848,O
core,4848,O
ASD,4848,O
symptoms,4848,O
.,4848,O
Mice,4849,O
from,4849,O
both,4849,O
strains,4849,O
were,4849,O
intraperitoneally,4849,O
administered,4849,O
oxytocin,4849,B-GENE-Y
",",4849,O
using,4849,O
either,4849,O
acute,4849,O
or,4849,O
sub-chronic,4849,O
regimens,4849,O
.,4849,O
Acute,4850,O
oxytocin,4850,B-GENE-Y
did,4850,O
not,4850,O
increase,4850,O
sociability,4850,O
in,4850,O
BALB/cByJ,4850,O
;,4850,O
however,4850,O
",",4850,O
sub-chronic,4850,O
oxytocin,4850,B-GENE-Y
had,4850,O
significant,4850,O
prosocial,4850,O
effects,4850,O
in,4850,O
both,4850,O
BALB/cByJ,4850,O
and,4850,O
C58/J,4850,O
.,4850,O
Increased,4851,O
sociability,4851,O
was,4851,O
observed,4851,O
24,4851,O
hours,4851,O
following,4851,O
the,4851,O
final,4851,O
oxytocin,4851,B-GENE-Y
dose,4851,O
in,4851,O
BALB/cByJ,4851,O
",",4851,O
while,4851,O
prosocial,4851,O
effects,4851,O
of,4851,O
oxytocin,4851,B-CHEMICAL
emerged,4851,O
1-2,4851,O
weeks,4851,O
post-treatment,4851,O
in,4851,O
C58/J,4851,O
.,4851,O
Furthermore,4852,O
",",4852,O
acute,4852,O
oxytocin,4852,B-GENE-Y
decreased,4852,O
motor,4852,O
stereotypy,4852,O
in,4852,O
C58/J,4852,O
and,4852,O
did,4852,O
not,4852,O
induce,4852,O
hypoactivity,4852,O
or,4852,O
anxiolytic-like,4852,O
effects,4852,O
in,4852,O
an,4852,O
open,4852,O
field,4852,O
test,4852,O
.,4852,O
This,4853,O
study,4853,O
demonstrates,4853,O
that,4853,O
oxytocin,4853,B-GENE-Y
administration,4853,O
can,4853,O
attenuate,4853,O
social,4853,O
deficits,4853,O
and,4853,O
repetitive,4853,O
behavior,4853,O
in,4853,O
mouse,4853,O
models,4853,O
of,4853,O
ASD,4853,O
",",4853,O
dependent,4853,O
on,4853,O
dose,4853,O
regimen,4853,O
and,4853,O
genotype,4853,O
.,4853,O
These,4854,O
findings,4854,O
provide,4854,O
validation,4854,O
of,4854,O
the,4854,O
BALB/cByJ,4854,O
and,4854,O
C58/J,4854,O
models,4854,O
as,4854,O
useful,4854,O
platforms,4854,O
for,4854,O
screening,4854,O
novel,4854,O
drugs,4854,O
for,4854,O
intervention,4854,O
in,4854,O
ASDs,4854,O
and,4854,O
for,4854,O
elucidating,4854,O
the,4854,O
mechanisms,4854,O
contributing,4854,O
to,4854,O
the,4854,O
prosocial,4854,O
effects,4854,O
of,4854,O
oxytocin,4854,B-GENE-Y
.,4854,O
Probing,4855,O
for,4855,O
a,4855,O
hydrophobic,4855,O
a,4855,O
binding,4855,O
register,4855,O
in,4855,O
prostate-specific,4855,B-GENE-Y
membrane,4855,I-GENE-Y
antigen,4855,I-GENE-Y
with,4855,O
phenylalkylphosphonamidates,4855,B-CHEMICAL
.,4855,O
To,4856,O
explore,4856,O
for,4856,O
the,4856,O
existence,4856,O
of,4856,O
an,4856,O
auxiliary,4856,O
hydrophobic,4856,O
binding,4856,O
register,4856,O
remote,4856,O
from,4856,O
the,4856,O
active,4856,O
site,4856,O
of,4856,O
PSMA,4856,B-GENE-Y
a,4856,O
series,4856,O
of,4856,O
phenylalkylphosphonamidate,4856,B-CHEMICAL
derivatives,4856,O
of,4856,O
glutamic,4856,B-CHEMICAL
acid,4856,I-CHEMICAL
were,4856,O
synthesized,4856,O
and,4856,O
evaluated,4856,O
for,4856,O
their,4856,O
inhibitory,4856,O
potencies,4856,O
against,4856,O
PSMA,4856,B-GENE-Y
.,4856,O
Both,4857,O
the,4857,O
phenyl-,4857,B-CHEMICAL
and,4857,I-CHEMICAL
benzylphosphonamidates,4857,I-CHEMICAL
(,4857,O
1a,4857,O
and,4857,O
1b,4857,O
),4857,O
exhibited,4857,O
only,4857,O
modest,4857,O
inhibitory,4857,O
potency,4857,O
against,4857,O
.,4857,O
The,4858,O
phenethyl,4858,B-CHEMICAL
analog,4858,O
1c,4858,O
was,4858,O
intermediate,4858,O
in,4858,O
inhibitory,4858,O
potency,4858,O
while,4858,O
inhibitors,4858,O
possessing,4858,O
a,4858,O
longer,4858,O
alkyl,4858,B-CHEMICAL
tether,4858,O
from,4858,O
the,4858,O
phenyl,4858,O
ring,4858,O
",",4858,O
resulted,4858,O
in,4858,O
markedly,4858,O
improved,4858,O
K,4858,O
(,4858,O
i,4858,O
),4858,O
values,4858,O
.,4858,O
The,4859,O
greatest,4859,O
inhibitory,4859,O
potency,4859,O
was,4859,O
obtained,4859,O
for,4859,O
the,4859,O
inhibitors,4859,O
in,4859,O
which,4859,O
the,4859,O
phenyl,4859,O
ring,4859,O
was,4859,O
extended,4859,O
furthest,4859,O
from,4859,O
the,4859,O
central,4859,O
phosphorus,4859,B-CHEMICAL
(,4859,O
1f,4859,O
",",4859,O
n=5,4859,O
and,4859,O
1g,4859,O
",",4859,O
n=6,4859,O
),4859,O
.,4859,O
The,4860,O
slightly,4860,O
serrated,4860,O
pattern,4860,O
that,4860,O
emerged,4860,O
as,4860,O
the,4860,O
alkyl,4860,B-CHEMICAL
tether,4860,O
increased,4860,O
from,4860,O
three,4860,O
to,4860,O
six,4860,O
methylene,4860,O
units,4860,O
suggests,4860,O
that,4860,O
inhibitory,4860,O
potency,4860,O
is,4860,O
not,4860,O
simply,4860,O
correlated,4860,O
to,4860,O
increased,4860,O
hydrophobicity,4860,O
imparted,4860,O
by,4860,O
the,4860,O
phenylalkyl,4860,B-CHEMICAL
chain,4860,O
",",4860,O
but,4860,O
rather,4860,O
that,4860,O
one,4860,O
or,4860,O
more,4860,O
hydrophobic,4860,O
binding,4860,O
registers,4860,O
may,4860,O
exist,4860,O
remote,4860,O
from,4860,O
the,4860,O
substrate,4860,O
recognition,4860,O
architecture,4860,O
in,4860,O
the,4860,O
active,4860,O
site,4860,O
of,4860,O
PSMA,4860,B-GENE-Y
.,4860,O
Deficits,4861,O
in,4861,O
male,4861,O
sexual,4861,O
behavior,4861,O
in,4861,O
adulthood,4861,O
after,4861,O
social,4861,O
instability,4861,O
stress,4861,O
in,4861,O
adolescence,4861,O
in,4861,O
rats,4861,O
.,4861,O
There,4862,O
is,4862,O
increasing,4862,O
evidence,4862,O
that,4862,O
exposure,4862,O
to,4862,O
stressors,4862,O
in,4862,O
adolescence,4862,O
has,4862,O
long-lasting,4862,O
effects,4862,O
on,4862,O
emotional,4862,O
and,4862,O
cognitive,4862,O
behavior,4862,O
",",4862,O
but,4862,O
little,4862,O
is,4862,O
known,4862,O
as,4862,O
to,4862,O
whether,4862,O
reproductive,4862,O
functions,4862,O
are,4862,O
affected,4862,O
.,4862,O
We,4863,O
investigated,4863,O
appetitive,4863,O
and,4863,O
consummatory,4863,O
aspects,4863,O
of,4863,O
sexual,4863,O
behavior,4863,O
in,4863,O
male,4863,O
rats,4863,O
that,4863,O
were,4863,O
exposed,4863,O
to,4863,O
chronic,4863,O
social,4863,O
instability,4863,O
stress,4863,O
(,4863,O
SS,4863,O
",",4863,O
n=24,4863,O
),4863,O
for,4863,O
16,4863,O
days,4863,O
in,4863,O
mid-adolescence,4863,O
compared,4863,O
to,4863,O
control,4863,O
rats,4863,O
(,4863,O
CTL,4863,O
",",4863,O
n=24,4863,O
),4863,O
.,4863,O
Over,4864,O
five,4864,O
sexual,4864,O
behavior,4864,O
test,4864,O
sessions,4864,O
with,4864,O
a,4864,O
receptive,4864,O
female,4864,O
",",4864,O
SS,4864,O
rats,4864,O
made,4864,O
fewer,4864,O
ejaculations,4864,O
(,4864,O
p=0.02,4864,O
),4864,O
and,4864,O
had,4864,O
longer,4864,O
latencies,4864,O
to,4864,O
ejaculation,4864,O
(,4864,O
p=0.03,4864,O
),4864,O
.,4864,O
When,4865,O
only,4865,O
data,4865,O
from,4865,O
rats,4865,O
that,4865,O
ejaculated,4865,O
in,4865,O
the,4865,O
fifth,4865,O
session,4865,O
were,4865,O
analyzed,4865,O
",",4865,O
SS,4865,O
rats,4865,O
(,4865,O
n=18,4865,O
),4865,O
had,4865,O
reduced,4865,O
copulatory,4865,O
efficiency,4865,O
(,4865,O
more,4865,O
mounts,4865,O
and,4865,O
intromissions,4865,O
before,4865,O
ejaculation,4865,O
),4865,O
compared,4865,O
to,4865,O
CTL,4865,O
rats,4865,O
(,4865,O
n=19,4865,O
),4865,O
(,4865,O
p=0.004,4865,O
),4865,O
",",4865,O
and,4865,O
CTL,4865,O
rats,4865,O
were,4865,O
twice,4865,O
as,4865,O
likely,4865,O
as,4865,O
SS,4865,O
rats,4865,O
to,4865,O
make,4865,O
more,4865,O
than,4865,O
one,4865,O
ejaculation,4865,O
in,4865,O
the,4865,O
fifth,4865,O
session,4865,O
(,4865,O
p=0.05,4865,O
),4865,O
.,4865,O
Further,4866,O
",",4866,O
more,4866,O
CTL,4866,O
(,4866,O
14/24,4866,O
),4866,O
than,4866,O
SS,4866,O
(,4866,O
5/25,4866,O
),4866,O
rats,4866,O
ejaculated,4866,O
in,4866,O
four,4866,O
or,4866,O
more,4866,O
sessions,4866,O
(,4866,O
p=0.05,4866,O
),4866,O
.,4866,O
SS,4867,O
rats,4867,O
had,4867,O
lower,4867,O
plasma,4867,O
testosterone,4867,B-CHEMICAL
concentrations,4867,O
than,4867,O
CTL,4867,O
rats,4867,O
(,4867,O
p=0.05,4867,O
),4867,O
",",4867,O
but,4867,O
did,4867,O
not,4867,O
differ,4867,O
in,4867,O
androgen,4867,B-GENE-Y
receptor,4867,I-GENE-Y
",",4867,O
estrogen,4867,B-GENE-Y
receptor,4867,I-GENE-Y
alpha,4867,I-GENE-Y
",",4867,O
or,4867,O
Fos,4867,B-GENE-Y
immunoreactive,4867,O
cell,4867,O
counts,4867,O
in,4867,O
the,4867,O
medial,4867,O
preoptic,4867,O
area,4867,O
.,4867,O
The,4868,O
groups,4868,O
did,4868,O
not,4868,O
differ,4868,O
in,4868,O
a,4868,O
partner,4868,O
preference,4868,O
test,4868,O
administered,4868,O
between,4868,O
the,4868,O
fourth,4868,O
and,4868,O
fifth,4868,O
sexual,4868,O
behavior,4868,O
session,4868,O
.,4868,O
The,4869,O
results,4869,O
suggest,4869,O
that,4869,O
developmental,4869,O
history,4869,O
contributes,4869,O
to,4869,O
individual,4869,O
differences,4869,O
in,4869,O
reproductive,4869,O
behavior,4869,O
",",4869,O
and,4869,O
that,4869,O
stress,4869,O
exposures,4869,O
in,4869,O
adolescence,4869,O
may,4869,O
be,4869,O
a,4869,O
factor,4869,O
in,4869,O
sexual,4869,O
sluggishness,4869,O
.,4869,O
Low-Dose,4870,O
Dexamethasone,4870,B-CHEMICAL
Treatment,4870,O
Promotes,4870,O
Pro-Survival,4870,O
Signalling,4870,O
Pathway,4870,O
In,4870,O
Adult,4870,O
Rat,4870,O
Prefrontal,4870,O
Cortex,4870,O
.,4870,O
Synthetic,4871,O
glucocorticoid,4871,O
dexamethasone,4871,B-CHEMICAL
(,4871,O
DEX,4871,B-CHEMICAL
),4871,O
",",4871,O
a,4871,O
highly,4871,O
potent,4871,O
anti-inflammatory,4871,O
and,4871,O
immunosuppressive,4871,O
agent,4871,O
",",4871,O
is,4871,O
widely,4871,O
used,4871,O
in,4871,O
treatments,4871,O
of,4871,O
brain,4871,O
cancer,4871,O
",",4871,O
inflammatory,4871,O
and,4871,O
autoimmune,4871,O
diseases,4871,O
.,4871,O
The,4872,O
objective,4872,O
of,4872,O
the,4872,O
current,4872,O
study,4872,O
was,4872,O
to,4872,O
determine,4872,O
whether,4872,O
a,4872,O
low-dose,4872,O
subchronic,4872,O
DEX,4872,B-CHEMICAL
treatment,4872,O
(,4872,O
100,4872,O
μg/kg,4872,O
for,4872,O
8,4872,O
consecutive,4872,O
days,4872,O
),4872,O
exerts,4872,O
long-term,4872,O
effects,4872,O
on,4872,O
apoptosis,4872,O
in,4872,O
the,4872,O
adult,4872,O
rat,4872,O
prefrontal,4872,O
cortex,4872,O
(,4872,O
PFC,4872,O
),4872,O
by,4872,O
examining,4872,O
the,4872,O
expression,4872,O
of,4872,O
cell,4872,O
death-promoting,4872,O
molecules,4872,O
(,4872,O
poly,4872,B-GENE-N
(,4872,I-GENE-N
ADP-ribose,4872,I-GENE-N
),4872,I-GENE-N
polymerase,4872,I-GENE-N
(,4872,O
PARP,4872,B-GENE-N
),4872,O
",",4872,O
p53,4872,B-GENE-Y
",",4872,O
procaspase,4872,B-GENE-Y
3,4872,I-GENE-Y
",",4872,O
cleaved,4872,O
caspase,4872,B-GENE-Y
3,4872,I-GENE-Y
",",4872,O
Bax,4872,B-GENE-Y
),4872,O
and,4872,O
cell-survival,4872,O
molecules,4872,O
(,4872,O
AKT,4872,B-GENE-N
",",4872,O
Bcl-2,4872,B-GENE-Y
),4872,O
.,4872,O
Our,4873,O
results,4873,O
revealed,4873,O
that,4873,O
body,4873,O
",",4873,O
thymus,4873,O
and,4873,O
adrenal,4873,O
weight,4873,O
as,4873,O
well,4873,O
corticosterone,4873,B-CHEMICAL
level,4873,O
in,4873,O
the,4873,O
serum,4873,O
and,4873,O
PFC,4873,O
were,4873,O
reduced,4873,O
a,4873,O
day,4873,O
following,4873,O
last,4873,O
DEX,4873,B-CHEMICAL
injection,4873,O
.,4873,O
In,4874,O
PFC,4874,O
",",4874,O
DEX,4874,B-CHEMICAL
caused,4874,O
activation,4874,O
of,4874,O
AKT,4874,B-GENE-N
",",4874,O
augmentation,4874,O
of,4874,O
pro-survival,4874,O
Bcl-2,4874,B-GENE-Y
protein,4874,O
and,4874,O
enhanced,4874,O
Bcl-2/Bax,4874,B-GENE-Y
protein,4874,O
ratio,4874,O
",",4874,O
as,4874,O
well,4874,O
Bcl-2,4874,B-GENE-Y
translocation,4874,O
to,4874,O
mitochondria,4874,O
.,4874,O
The,4875,O
unaltered,4875,O
profile,4875,O
in,4875,O
the,4875,O
protein,4875,O
expression,4875,O
of,4875,O
apoptotic,4875,O
molecules,4875,O
PARP,4875,B-GENE-N
",",4875,O
procaspase,4875,B-GENE-Y
3,4875,I-GENE-Y
and,4875,O
Bax,4875,B-GENE-Y
was,4875,O
detected,4875,O
",",4875,O
while,4875,O
the,4875,O
p53,4875,B-GENE-Y
protein,4875,O
was,4875,O
decreased,4875,O
.,4875,O
Results,4876,O
of,4876,O
RT-PCR,4876,O
analysis,4876,O
showed,4876,O
decrease,4876,O
of,4876,O
p53,4876,B-GENE-Y
mRNA,4876,O
level,4876,O
and,4876,O
no,4876,O
significant,4876,O
difference,4876,O
in,4876,O
Bcl-2,4876,B-GENE-Y
and,4876,O
Bax,4876,B-GENE-Y
mRNA,4876,O
expressions,4876,O
in,4876,O
DEX-treated,4876,B-CHEMICAL
rats,4876,O
.,4876,O
Finally,4877,O
",",4877,O
the,4877,O
DNA,4877,O
fragmentation,4877,O
assay,4877,O
and,4877,O
Fluoro-Jade,4877,O
staining,4877,O
demonstrated,4877,O
no,4877,O
considerable,4877,O
changes,4877,O
in,4877,O
the,4877,O
apoptosis,4877,O
in,4877,O
rat,4877,O
PFC,4877,O
.,4877,O
Our,4878,O
findings,4878,O
support,4878,O
the,4878,O
concept,4878,O
that,4878,O
a,4878,O
low-dose,4878,O
DEX,4878,B-CHEMICAL
creates,4878,O
the,4878,O
hypocorticoid,4878,O
state,4878,O
in,4878,O
the,4878,O
brain,4878,O
and,4878,O
indicate,4878,O
that,4878,O
subchronic,4878,O
DEX,4878,B-CHEMICAL
treatment,4878,O
activates,4878,O
pro-survival,4878,O
signalling,4878,O
pathway,4878,O
but,4878,O
does,4878,O
not,4878,O
change,4878,O
apoptotic,4878,O
markers,4878,O
in,4878,O
rat,4878,O
PFC,4878,O
.,4878,O
This,4879,O
mechanism,4879,O
might,4879,O
be,4879,O
relevant,4879,O
for,4879,O
DEX-induced,4879,B-CHEMICAL
apoptosis,4879,O
resistance,4879,O
observed,4879,O
during,4879,O
and,4879,O
after,4879,O
chemotherapy,4879,O
of,4879,O
patients,4879,O
with,4879,O
brain,4879,O
tumours,4879,O
.,4879,O
©,4880,O
2013,4880,O
British,4880,O
Society,4880,O
for,4880,O
Neuroendocrinology,4880,O
.,4880,O
Crystal,4881,O
structure,4881,O
of,4881,O
the,4881,O
IL-2,4881,B-GENE-Y
signaling,4881,O
complex,4881,O
:,4881,O
paradigm,4881,O
for,4881,O
a,4881,O
heterotrimeric,4881,O
cytokine,4881,B-GENE-N
receptor,4881,I-GENE-N
.,4881,O
IL-2,4882,B-GENE-Y
is,4882,O
a,4882,O
cytokine,4882,B-GENE-N
that,4882,O
functions,4882,O
as,4882,O
a,4882,O
growth,4882,O
factor,4882,O
and,4882,O
central,4882,O
regulator,4882,O
in,4882,O
the,4882,O
immune,4882,O
system,4882,O
and,4882,O
mediates,4882,O
its,4882,O
effects,4882,O
through,4882,O
ligand-induced,4882,O
hetero-trimerization,4882,O
of,4882,O
the,4882,O
receptor,4882,O
subunits,4882,O
IL-2R,4882,B-GENE-Y
alpha,4882,I-GENE-Y
",",4882,O
IL-2R,4882,B-GENE-N
beta,4882,I-GENE-N
",",4882,I-GENE-N
and,4882,I-GENE-N
gamma,4882,I-GENE-N
(,4882,I-GENE-N
c,4882,I-GENE-N
),4882,I-GENE-N
.,4882,O
Here,4883,O
",",4883,O
we,4883,O
describe,4883,O
the,4883,O
crystal,4883,O
structure,4883,O
of,4883,O
the,4883,O
trimeric,4883,O
assembly,4883,O
of,4883,O
the,4883,O
human,4883,B-GENE-N
IL-2,4883,I-GENE-N
receptor,4883,I-GENE-N
ectodomains,4883,O
in,4883,O
complex,4883,O
with,4883,O
IL-2,4883,B-GENE-Y
at,4883,O
3.0,4883,O
A,4883,O
resolution,4883,O
.,4883,O
The,4884,O
quaternary,4884,O
structure,4884,O
is,4884,O
consistent,4884,O
with,4884,O
a,4884,O
stepwise,4884,O
assembly,4884,O
from,4884,O
IL-2/IL-2R,4884,B-GENE-Y
alpha,4884,I-GENE-Y
to,4884,O
IL-2/IL-2R,4884,B-GENE-Y
alpha/IL-2R,4884,O
beta,4884,I-GENE-Y
to,4884,O
IL-2/IL-2R,4884,B-GENE-Y
alpha/IL-2R,4884,O
beta/gamma,4884,I-GENE-N
(,4884,I-GENE-N
c,4884,I-GENE-N
),4884,I-GENE-N
.,4884,O
The,4885,O
IL-2R,4885,B-GENE-Y
alpha,4885,I-GENE-Y
subunit,4885,O
forms,4885,O
the,4885,O
largest,4885,O
of,4885,O
the,4885,O
three,4885,O
IL-2/IL-2R,4885,B-GENE-Y
interfaces,4885,O
",",4885,O
which,4885,O
",",4885,O
together,4885,O
with,4885,O
the,4885,O
high,4885,O
abundance,4885,O
of,4885,O
charge-charge,4885,O
interactions,4885,O
",",4885,O
correlates,4885,O
well,4885,O
with,4885,O
the,4885,O
rapid,4885,O
association,4885,O
rate,4885,O
and,4885,O
high-affinity,4885,O
interaction,4885,O
of,4885,O
IL-2R,4885,B-GENE-Y
alpha,4885,I-GENE-Y
with,4885,O
IL-2,4885,B-GENE-Y
at,4885,O
the,4885,O
cell,4885,O
surface,4885,O
.,4885,O
Surprisingly,4886,O
",",4886,O
IL-2R,4886,B-GENE-Y
alpha,4886,I-GENE-Y
makes,4886,O
no,4886,O
contacts,4886,O
with,4886,O
IL-2R,4886,B-GENE-N
beta,4886,I-GENE-N
or,4886,I-GENE-N
gamma,4886,I-GENE-N
(,4886,I-GENE-N
c,4886,I-GENE-N
),4886,I-GENE-N
",",4886,O
and,4886,O
only,4886,O
minor,4886,O
changes,4886,O
are,4886,O
observed,4886,O
in,4886,O
the,4886,O
IL-2,4886,B-GENE-Y
structure,4886,O
in,4886,O
response,4886,O
to,4886,O
receptor,4886,O
binding,4886,O
.,4886,O
These,4887,O
findings,4887,O
support,4887,O
the,4887,O
principal,4887,O
role,4887,O
of,4887,O
IL-2R,4887,B-GENE-Y
alpha,4887,I-GENE-Y
to,4887,O
deliver,4887,O
IL-2,4887,B-GENE-Y
to,4887,O
the,4887,O
signaling,4887,O
complex,4887,O
and,4887,O
act,4887,O
as,4887,O
regulator,4887,O
of,4887,O
signal,4887,O
transduction,4887,O
.,4887,O
Cooperativity,4888,O
in,4888,O
assembly,4888,O
of,4888,O
the,4888,O
final,4888,O
quaternary,4888,O
complex,4888,O
is,4888,O
easily,4888,O
explained,4888,O
by,4888,O
the,4888,O
extraordinarily,4888,O
extensive,4888,O
set,4888,O
of,4888,O
interfaces,4888,O
found,4888,O
within,4888,O
the,4888,O
fully,4888,O
assembled,4888,O
IL-2,4888,B-GENE-Y
signaling,4888,O
complex,4888,O
",",4888,O
which,4888,O
nearly,4888,O
span,4888,O
the,4888,O
entire,4888,O
length,4888,O
of,4888,O
the,4888,O
IL-2R,4888,B-GENE-N
beta,4888,I-GENE-N
and,4888,I-GENE-N
gamma,4888,I-GENE-N
(,4888,I-GENE-N
c,4888,I-GENE-N
),4888,I-GENE-N
subunits,4888,O
.,4888,O
Helix,4889,O
A,4889,O
of,4889,O
IL-2,4889,B-GENE-Y
wedges,4889,O
tightly,4889,O
between,4889,O
IL-2R,4889,B-GENE-N
beta,4889,I-GENE-N
and,4889,I-GENE-N
gamma,4889,I-GENE-N
(,4889,I-GENE-N
c,4889,I-GENE-N
),4889,I-GENE-N
to,4889,O
form,4889,O
a,4889,O
three-way,4889,O
junction,4889,O
that,4889,O
coalesces,4889,O
into,4889,O
a,4889,O
composite,4889,O
binding,4889,O
site,4889,O
for,4889,O
the,4889,O
final,4889,O
gamma,4889,O
(,4889,O
c,4889,O
),4889,O
recruitment,4889,O
.,4889,O
The,4890,O
IL-2/gamma,4890,B-GENE-Y
(,4890,O
c,4890,O
),4890,O
interface,4890,O
itself,4890,O
exhibits,4890,O
the,4890,O
smallest,4890,O
buried,4890,O
surface,4890,O
and,4890,O
the,4890,O
fewest,4890,O
hydrogen,4890,B-CHEMICAL
bonds,4890,O
in,4890,O
the,4890,O
complex,4890,O
",",4890,O
which,4890,O
is,4890,O
consistent,4890,O
with,4890,O
its,4890,O
promiscuous,4890,O
use,4890,O
in,4890,O
other,4890,O
cytokine,4890,B-GENE-N
receptor,4890,I-GENE-N
complexes,4890,O
.,4890,O
Antitumor,4891,O
activity,4891,O
of,4891,O
sorafenib,4891,B-CHEMICAL
in,4891,O
FLT3-driven,4891,B-GENE-Y
leukemic,4891,O
cells,4891,O
.,4891,O
Activating,4892,O
internal,4892,O
tandem,4892,O
duplication,4892,O
(,4892,O
ITD,4892,O
),4892,O
insertions,4892,O
in,4892,O
the,4892,O
juxtamembrane,4892,B-GENE-N
domain,4892,I-GENE-N
of,4892,O
the,4892,O
FLT3,4892,B-GENE-Y
tyrosine,4892,B-GENE-N
kinase,4892,I-GENE-N
are,4892,O
found,4892,O
in,4892,O
about,4892,O
one,4892,O
fourth,4892,O
of,4892,O
patients,4892,O
with,4892,O
acute,4892,O
myeloid,4892,O
leukemia,4892,O
and,4892,O
have,4892,O
been,4892,O
shown,4892,O
to,4892,O
be,4892,O
an,4892,O
independent,4892,O
negative,4892,O
prognostic,4892,O
factor,4892,O
for,4892,O
survival,4892,O
.,4892,O
We,4893,O
show,4893,O
that,4893,O
sorafenib,4893,B-CHEMICAL
(,4893,O
BAY,4893,B-CHEMICAL
43-9006,4893,I-CHEMICAL
",",4893,O
Nexavar,4893,B-CHEMICAL
),4893,O
potently,4893,O
inhibits,4893,O
FLT3,4893,B-GENE-Y
enzymatic,4893,O
and,4893,O
signaling,4893,O
activities,4893,O
.,4893,O
In,4894,O
HEK293,4894,O
cells,4894,O
stably,4894,O
transfected,4894,O
with,4894,O
FLT3-WT,4894,B-GENE-Y
or,4894,O
FLT3-ITD,4894,B-GENE-Y
",",4894,O
sorafenib,4894,B-CHEMICAL
blocked,4894,O
basal,4894,O
and,4894,O
ligand,4894,O
dependent,4894,O
FLT3-mediated,4894,B-GENE-Y
tyrosine,4894,B-CHEMICAL
autophosphorylation,4894,O
as,4894,O
well,4894,O
as,4894,O
extracellular,4894,B-GENE-N
signal-regulated,4894,I-GENE-N
kinase1/2,4894,I-GENE-N
and,4894,O
Stat5,4894,B-GENE-Y
phosphorylation,4894,O
.,4894,O
In,4895,O
leukemia,4895,O
cell,4895,O
lines,4895,O
MV4-11,4895,O
and,4895,O
EOL-1,4895,O
",",4895,O
sorafenib,4895,B-CHEMICAL
treatment,4895,O
resulted,4895,O
in,4895,O
decreased,4895,O
cell,4895,O
proliferation,4895,O
and,4895,O
inhibition,4895,O
of,4895,O
FLT3,4895,B-GENE-Y
signaling,4895,O
.,4895,O
The,4896,O
growth,4896,O
of,4896,O
the,4896,O
FLT3-independent,4896,B-GENE-Y
RS4-11,4896,O
cell,4896,O
line,4896,O
was,4896,O
only,4896,O
weakly,4896,O
inhibited,4896,O
by,4896,O
sorafenib,4896,B-CHEMICAL
.,4896,O
Cell,4897,O
cycle,4897,O
arrest,4897,O
and,4897,O
induction,4897,O
of,4897,O
apoptosis,4897,O
were,4897,O
observed,4897,O
upon,4897,O
treatment,4897,O
with,4897,O
sorafenib,4897,B-CHEMICAL
in,4897,O
MV4-11,4897,O
and,4897,O
EOL-1,4897,O
cells,4897,O
.,4897,O
The,4898,O
antitumor,4898,O
efficacy,4898,O
of,4898,O
sorafenib,4898,B-CHEMICAL
was,4898,O
evaluated,4898,O
against,4898,O
the,4898,O
MV4-11,4898,O
leukemia,4898,O
grown,4898,O
subcutaneously,4898,O
in,4898,O
NCr,4898,O
nu/nu,4898,O
mice,4898,O
.,4898,O
Doses,4899,O
of,4899,O
3,4899,O
and,4899,O
10,4899,O
mg/kg,4899,O
administered,4899,O
orally,4899,O
for,4899,O
14,4899,O
days,4899,O
resulted,4899,O
in,4899,O
six,4899,O
and,4899,O
nine,4899,O
out,4899,O
of,4899,O
10,4899,O
animals,4899,O
with,4899,O
complete,4899,O
responses,4899,O
",",4899,O
respectively,4899,O
.,4899,O
The,4900,O
