words,sentence_id,labels
Aberrant,2272,O
subcellular,2272,O
localization,2272,O
of,2272,O
BRCA1,2272,O
in,2272,O
breast,2272,B-SpecificDisease
cancer,2272,I-SpecificDisease
.,2272,O
The,2273,O
BRCA1,2273,O
gene,2273,O
product,2273,O
was,2273,O
identified,2273,O
as,2273,O
a,2273,O
220-kilodalton,2273,O
nuclear,2273,O
phosphoprotein,2273,O
in,2273,O
normal,2273,O
cells,2273,O
",",2273,O
including,2273,O
breast,2273,O
ductal,2273,O
epithelial,2273,O
cells,2273,O
",",2273,O
and,2273,O
in,2273,O
18,2273,O
of,2273,O
20,2273,O
tumor,2273,B-Modifier
cell,2273,O
lines,2273,O
derived,2273,O
from,2273,O
tissues,2273,O
other,2273,O
than,2273,O
breast,2273,O
and,2273,O
ovary,2273,O
.,2273,O
In,2274,O
16,2274,O
of,2274,O
17,2274,O
breast,2274,O
and,2274,O
ovarian,2274,O
cancer,2274,O
lines,2274,O
and,2274,O
17,2274,O
of,2274,O
17,2274,O
samples,2274,O
of,2274,O
cells,2274,O
obtained,2274,O
from,2274,O
malignant,2274,O
effusions,2274,O
",",2274,O
however,2274,O
",",2274,O
BRCA1,2274,O
localized,2274,O
mainly,2274,O
in,2274,O
cytoplasm,2274,O
.,2274,O
Absence,2275,O
of,2275,O
BRCA1,2275,O
or,2275,O
aberrant,2275,O
subcellular,2275,O
location,2275,O
was,2275,O
also,2275,O
observed,2275,O
to,2275,O
a,2275,O
variable,2275,O
extent,2275,O
in,2275,O
histological,2275,O
sections,2275,O
of,2275,O
many,2275,O
breast,2275,B-Modifier
cancer,2275,I-Modifier
biopsies,2275,O
.,2275,O
These,2276,O
findings,2276,O
suggest,2276,O
that,2276,O
BRCA1,2276,B-DiseaseClass
abnormalities,2276,I-DiseaseClass
may,2276,O
be,2276,O
involved,2276,O
in,2276,O
the,2276,O
pathogenesis,2276,O
of,2276,O
many,2276,O
breast,2276,B-SpecificDisease
cancers,2276,I-SpecificDisease
",",2276,O
sporadic,2276,O
as,2276,O
well,2276,O
as,2276,O
familial,2276,O
..,2276,O
Mapping,2277,O
of,2277,O
the,2277,O
mouse,2277,O
homologue,2277,O
of,2277,O
the,2277,O
Wilson,2277,B-Modifier
disease,2277,I-Modifier
gene,2277,O
to,2277,O
mouse,2277,O
chromosome,2277,O
8,2277,O
.,2277,O
ATP7B,2278,O
",",2278,O
the,2278,O
gene,2278,O
altered,2278,O
in,2278,O
Wilson,2278,B-Modifier
disease,2278,I-Modifier
(,2278,O
WD,2278,B-Modifier
),2278,O
patients,2278,O
",",2278,O
lies,2278,O
in,2278,O
a,2278,O
block,2278,O
of,2278,O
homology,2278,O
shared,2278,O
between,2278,O
human,2278,O
chromosome,2278,O
13q14,2278,O
and,2278,O
the,2278,O
central,2278,O
region,2278,O
of,2278,O
mouse,2278,O
chromosome,2278,O
14,2278,O
.,2278,O
However,2279,O
",",2279,O
we,2279,O
have,2279,O
mapped,2279,O
the,2279,O
murine,2279,O
homologue,2279,O
of,2279,O
ATP7B,2279,O
(,2279,O
Atp7b,2279,O
),2279,O
to,2279,O
mouse,2279,O
chromosome,2279,O
8,2279,O
by,2279,O
somatic,2279,O
cell,2279,O
hybrid,2279,O
analysis,2279,O
.,2279,O
Analysis,2280,O
of,2280,O
80,2280,O
interspecific,2280,O
backcross,2280,O
offspring,2280,O
was,2280,O
used,2280,O
to,2280,O
position,2280,O
Atp7b,2280,O
close,2280,O
to,2280,O
D8Mit3,2280,O
and,2280,O
another,2280,O
ATPase,2280,O
locus,2280,O
",",2280,O
Atp4b,2280,O
",",2280,O
on,2280,O
mouse,2280,O
chromosome,2280,O
8,2280,O
.,2280,O
ATP4B,2281,O
lies,2281,O
in,2281,O
13q34,2281,O
and,2281,O
is,2281,O
separated,2281,O
from,2281,O
ATP7B,2281,O
by,2281,O
several,2281,O
loci,2281,O
whose,2281,O
mouse,2281,O
homologues,2281,O
map,2281,O
to,2281,O
mouse,2281,O
chromosome,2281,O
14,2281,O
.,2281,O
The,2282,O
assignment,2282,O
of,2282,O
Atp7b,2282,O
to,2282,O
mouse,2282,O
chromosome,2282,O
8,2282,O
identifies,2282,O
a,2282,O
previously,2282,O
unrecognized,2282,O
region,2282,O
of,2282,O
homology,2282,O
between,2282,O
this,2282,O
chromosome,2282,O
and,2282,O
human,2282,O
chromosome,2282,O
13,2282,O
.,2282,O
This,2283,O
assignment,2283,O
suggests,2283,O
a,2283,O
possible,2283,O
location,2283,O
for,2283,O
the,2283,O
toxic,2283,O
milk,2283,O
mutation,2283,O
in,2283,O
the,2283,O
mouse,2283,O
",",2283,O
which,2283,O
has,2283,O
been,2283,O
proposed,2283,O
as,2283,O
a,2283,O
homologue,2283,O
of,2283,O
WD,2283,B-SpecificDisease
..,2283,O
Germline,2284,O
mutations,2284,O
of,2284,O
the,2284,O
BRCA1,2284,O
gene,2284,O
in,2284,O
breast,2284,B-Modifier
and,2284,I-Modifier
ovarian,2284,I-Modifier
cancer,2284,I-Modifier
families,2284,O
provide,2284,O
evidence,2284,O
for,2284,O
a,2284,O
genotype-phenotype,2284,O
correlation,2284,O
.,2284,O
Mutations,2285,O
in,2285,O
the,2285,O
BRCA1,2285,O
gene,2285,O
",",2285,O
discovered,2285,O
in,2285,O
1994,2285,O
",",2285,O
are,2285,O
associated,2285,O
with,2285,O
an,2285,O
80-90,2285,O
%,2285,O
lifetime,2285,O
risk,2285,O
of,2285,O
breast,2285,B-SpecificDisease
cancer,2285,I-SpecificDisease
.,2285,O
We,2286,O
have,2286,O
analysed,2286,O
60,2286,O
families,2286,O
with,2286,O
a,2286,O
history,2286,O
of,2286,O
breast,2286,B-CompositeMention
and/or,2286,I-CompositeMention
ovarian,2286,I-CompositeMention
cancer,2286,I-CompositeMention
for,2286,O
germline,2286,O
mutations,2286,O
in,2286,O
BRCA1,2286,O
.,2286,O
Twenty-two,2287,O
different,2287,O
mutations,2287,O
were,2287,O
detected,2287,O
in,2287,O
32,2287,O
families,2287,O
(,2287,O
53,2287,O
%,2287,O
),2287,O
",",2287,O
of,2287,O
which,2287,O
14,2287,O
are,2287,O
previously,2287,O
unreported,2287,O
.,2287,O
We,2288,O
observed,2288,O
a,2288,O
significant,2288,O
correlation,2288,O
between,2288,O
the,2288,O
location,2288,O
of,2288,O
the,2288,O
mutation,2288,O
in,2288,O
the,2288,O
gene,2288,O
and,2288,O
the,2288,O
ratio,2288,O
of,2288,O
breast,2288,O
to,2288,O
ovarian,2288,O
cancer,2288,O
incidence,2288,O
within,2288,O
each,2288,O
family,2288,O
.,2288,O
Our,2289,O
data,2289,O
suggest,2289,O
a,2289,O
transition,2289,O
in,2289,O
risk,2289,O
such,2289,O
that,2289,O
mutations,2289,O
in,2289,O
the,2289,O
3,2289,O
third,2289,O
of,2289,O
the,2289,O
gene,2289,O
are,2289,O
associated,2289,O
with,2289,O
a,2289,O
lower,2289,O
proportion,2289,O
of,2289,O
ovarian,2289,B-SpecificDisease
cancer,2289,I-SpecificDisease
.,2289,O
Haplotype,2290,O
analysis,2290,O
supports,2290,O
previous,2290,O
data,2290,O
which,2290,O
suggest,2290,O
some,2290,O
BRCA1,2290,O
mutation,2290,O
carriers,2290,O
have,2290,O
common,2290,O
ancestors,2290,O
;,2290,O
however,2290,O
",",2290,O
we,2290,O
have,2290,O
found,2290,O
at,2290,O
least,2290,O
two,2290,O
examples,2290,O
where,2290,O
recurrent,2290,O
mutations,2290,O
appear,2290,O
to,2290,O
have,2290,O
arisen,2290,O
independently,2290,O
..,2290,O
Hereditary,2291,O
deficiency,2291,B-SpecificDisease
of,2291,I-SpecificDisease
the,2291,I-SpecificDisease
seventh,2291,I-SpecificDisease
component,2291,I-SpecificDisease
of,2291,I-SpecificDisease
complement,2291,I-SpecificDisease
and,2291,O
recurrent,2291,O
meningococcal,2291,B-SpecificDisease
infection,2291,I-SpecificDisease
:,2291,O
investigations,2291,O
of,2291,O
an,2291,O
Irish,2291,O
family,2291,O
using,2291,O
a,2291,O
novel,2291,O
haemolytic,2291,O
screening,2291,O
assay,2291,O
for,2291,O
complement,2291,O
activity,2291,O
and,2291,O
C7,2291,O
M/N,2291,O
allotyping,2291,O
.,2291,O
Terminal,2292,B-SpecificDisease
complement,2292,I-SpecificDisease
component,2292,I-SpecificDisease
deficiency,2292,I-SpecificDisease
predisposes,2292,O
to,2292,O
meningococcal,2292,B-SpecificDisease
infection,2292,I-SpecificDisease
and,2292,O
is,2292,O
inherited,2292,O
in,2292,O
an,2292,O
autosomal,2292,O
co-dominant,2292,O
manner,2292,O
.,2292,O
An,2293,O
Irish,2293,O
family,2293,O
is,2293,O
described,2293,O
",",2293,O
in,2293,O
which,2293,O
2,2293,O
of,2293,O
3,2293,O
brothers,2293,O
had,2293,O
recurrent,2293,O
meningococcal,2293,B-SpecificDisease
infection,2293,I-SpecificDisease
.,2293,O
A,2294,O
novel,2294,O
screening,2294,O
assay,2294,O
was,2294,O
used,2294,O
to,2294,O
investigate,2294,O
for,2294,O
terminal,2294,B-SpecificDisease
complement,2294,I-SpecificDisease
deficiency,2294,I-SpecificDisease
and,2294,O
the,2294,O
2,2294,O
affected,2294,O
brothers,2294,O
were,2294,O
found,2294,O
to,2294,O
be,2294,O
completely,2294,B-SpecificDisease
deficient,2294,I-SpecificDisease
in,2294,I-SpecificDisease
the,2294,I-SpecificDisease
seventh,2294,I-SpecificDisease
component,2294,I-SpecificDisease
of,2294,I-SpecificDisease
complement,2294,I-SpecificDisease
(,2294,O
C7,2294,O
),2294,O
.,2294,O
Enzyme-linked,2295,O
immunosorbent,2295,O
assay,2295,O
for,2295,O
C7,2295,O
revealed,2295,O
lower,2295,O
than,2295,O
normal,2295,O
levels,2295,O
in,2295,O
the,2295,O
remaining,2295,O
brother,2295,O
and,2295,O
parents,2295,O
.,2295,O
C7,2296,O
M/N,2296,O
protein,2296,O
polymorphism,2296,O
allotyping,2296,O
",",2296,O
used,2296,O
to,2296,O
investigate,2296,O
the,2296,O
segregation,2296,O
of,2296,O
the,2296,O
C7,2296,B-Modifier
deficiency,2296,I-Modifier
genes,2296,O
",",2296,O
showed,2296,O
that,2296,O
the,2296,O
apparently,2296,O
complement,2296,O
sufficient,2296,O
brother,2296,O
was,2296,O
heterozygous,2296,O
C7,2296,B-SpecificDisease
deficient,2296,I-SpecificDisease
and,2296,O
a,2296,O
carrier,2296,O
of,2296,O
one,2296,O
of,2296,O
the,2296,O
deficiency,2296,O
genes,2296,O
.,2296,O
Complement,2297,O
screening,2297,O
should,2297,O
be,2297,O
carried,2297,O
out,2297,O
in,2297,O
any,2297,O
individual,2297,O
suffering,2297,O
recurrent,2297,O
meningococcal,2297,B-SpecificDisease
infection,2297,I-SpecificDisease
or,2297,O
infection,2297,O
with,2297,O
an,2297,O
uncommon,2297,O
meningococcal,2297,B-Modifier
serogroup,2297,O
.,2297,O
Identification,2298,O
of,2298,O
complement,2298,B-Modifier
deficient,2298,I-Modifier
patients,2298,O
allows,2298,O
the,2298,O
implementation,2298,O
of,2298,O
strategies,2298,O
to,2298,O
prevent,2298,O
recurrent,2298,O
infection,2298,O
..,2298,O
Molecular,2299,O
basis,2299,O
of,2299,O
subtotal,2299,B-SpecificDisease
complement,2299,I-SpecificDisease
C6,2299,I-SpecificDisease
deficiency,2299,I-SpecificDisease
.,2299,O
A,2300,O
carboxy-terminally,2300,O
truncated,2300,O
but,2300,O
functionally,2300,O
active,2300,O
C6,2300,O
.,2300,O
Individuals,2301,O
with,2301,O
subtotal,2301,B-SpecificDisease
complement,2301,I-SpecificDisease
C6,2301,I-SpecificDisease
deficiency,2301,I-SpecificDisease
possess,2301,O
a,2301,O
C6,2301,O
molecule,2301,O
that,2301,O
is,2301,O
14,2301,O
%,2301,O
shorter,2301,O
than,2301,O
normal,2301,O
C6,2301,O
and,2301,O
present,2301,O
in,2301,O
low,2301,O
but,2301,O
detectable,2301,O
concentrations,2301,O
(,2301,O
1-2,2301,O
%,2301,O
of,2301,O
the,2301,O
normal,2301,O
mean,2301,O
),2301,O
.,2301,O
We,2302,O
now,2302,O
show,2302,O
that,2302,O
this,2302,O
dysmorphic,2302,O
C6,2302,O
is,2302,O
bactericidally,2302,O
active,2302,O
and,2302,O
lacks,2302,O
an,2302,O
epitope,2302,O
that,2302,O
was,2302,O
mapped,2302,O
to,2302,O
the,2302,O
most,2302,O
carboxy-terminal,2302,O
part,2302,O
of,2302,O
C6,2302,O
using,2302,O
C6,2302,O
cDNA,2302,O
fragments,2302,O
expressed,2302,O
as,2302,O
fusion,2302,O
proteins,2302,O
in,2302,O
the,2302,O
pUEX,2302,O
expression,2302,O
system,2302,O
.,2302,O
We,2303,O
thus,2303,O
predicted,2303,O
that,2303,O
the,2303,O
abnormal,2303,O
C6,2303,O
molecule,2303,O
might,2303,O
be,2303,O
carboxy-terminally,2303,O
truncated,2303,O
and,2303,O
sought,2303,O
a,2303,O
mutation,2303,O
in,2303,O
an,2303,O
area,2303,O
approximately,2303,O
14,2303,O
%,2303,O
from,2303,O
the,2303,O
carboxy-terminal,2303,O
end,2303,O
of,2303,O
the,2303,O
coding,2303,O
sequence,2303,O
.,2303,O
By,2304,O
sequencing,2304,O
PCR-amplified,2304,O
products,2304,O
from,2304,O
this,2304,O
region,2304,O
",",2304,O
we,2304,O
found,2304,O
",",2304,O
in,2304,O
three,2304,O
individuals,2304,O
from,2304,O
two,2304,O
families,2304,O
",",2304,O
a,2304,O
mutation,2304,O
that,2304,O
might,2304,O
plausibly,2304,O
be,2304,O
responsible,2304,O
for,2304,O
the,2304,O
defect,2304,O
.,2304,O
All,2305,O
three,2305,O
have,2305,O
an,2305,O
abnormal,2305,O
5,2305,O
splice,2305,O
donor,2305,O
site,2305,O
of,2305,O
intron,2305,O
15,2305,O
",",2305,O
which,2305,O
would,2305,O
probably,2305,O
prevent,2305,O
splicing,2305,O
.,2305,O
An,2306,O
in-frame,2306,O
stop,2306,O
codon,2306,O
is,2306,O
found,2306,O
17,2306,O
codons,2306,O
downstream,2306,O
from,2306,O
the,2306,O
intron,2306,O
boundary,2306,O
",",2306,O
which,2306,O
would,2306,O
lead,2306,O
to,2306,O
a,2306,O
truncated,2306,O
polypeptide,2306,O
13,2306,O
.,2306,O
5,2307,O
%,2307,O
smaller,2307,O
than,2307,O
normal,2307,O
C6,2307,O
.,2307,O
This,2308,O
result,2308,O
was,2308,O
unexpected,2308,O
",",2308,O
as,2308,O
earlier,2308,O
studies,2308,O
mapped,2308,O
the,2308,O
C5b,2308,O
binding,2308,O
site,2308,O
",",2308,O
or,2308,O
a,2308,O
putative,2308,O
enzymatic,2308,O
region,2308,O
",",2308,O
to,2308,O
this,2308,O
part,2308,O
of,2308,O
C6,2308,O
.,2308,O
Interestingly,2309,O
",",2309,O
all,2309,O
three,2309,O
subjects,2309,O
were,2309,O
probably,2309,O
heterozygous,2309,O
for,2309,O
both,2309,O
subtotal,2309,B-CompositeMention
C6,2309,I-CompositeMention
and,2309,I-CompositeMention
complete,2309,I-CompositeMention
C6,2309,I-CompositeMention
deficiency,2309,I-CompositeMention
.,2309,O
Myotonic,2310,B-SpecificDisease
dystrophy,2310,I-SpecificDisease
:,2310,O
evidence,2310,O
for,2310,O
a,2310,O
possible,2310,O
dominant-negative,2310,O
RNA,2310,O
mutation,2310,O
.,2310,O
The,2311,O
trinucleotide,2311,O
expansion,2311,O
mutation,2311,O
causing,2311,O
myotonic,2311,B-SpecificDisease
dystrophy,2311,I-SpecificDisease
is,2311,O
in,2311,O
the,2311,O
3,2311,O
untranslated,2311,O
region,2311,O
of,2311,O
a,2311,O
protein,2311,O
kinase,2311,O
gene,2311,O
.,2311,O
The,2312,O
molecular,2312,O
mechanisms,2312,O
by,2312,O
which,2312,O
the,2312,O
expanded,2312,O
repeat,2312,O
causes,2312,O
the,2312,O
clinically,2312,O
variable,2312,O
and,2312,O
multisystemic,2312,B-DiseaseClass
disease,2312,I-DiseaseClass
",",2312,O
myotonic,2312,B-SpecificDisease
dystrophy,2312,I-SpecificDisease
",",2312,O
are,2312,O
not,2312,O
understood,2312,O
.,2312,O
It,2313,O
has,2313,O
been,2313,O
particularly,2313,O
difficult,2313,O
to,2313,O
rationalize,2313,O
the,2313,O
dominant,2313,O
inheritance,2313,O
with,2313,O
the,2313,O
fact,2313,O
that,2313,O
the,2313,O
expansion,2313,O
mutation,2313,O
lies,2313,O
outside,2313,O
of,2313,O
the,2313,O
protein-encoding,2313,O
gene,2313,O
elements,2313,O
",",2313,O
and,2313,O
should,2313,O
not,2313,O
be,2313,O
translated,2313,O
into,2313,O
protein,2313,O
.,2313,O
Here,2314,O
we,2314,O
use,2314,O
muscle,2314,O
biopsies,2314,O
from,2314,O
classical,2314,O
adult-onset,2314,O
myotonic,2314,B-Modifier
dystrophy,2314,I-Modifier
patients,2314,O
to,2314,O
study,2314,O
the,2314,O
accumulation,2314,O
of,2314,O
transcripts,2314,O
from,2314,O
both,2314,O
the,2314,O
normal,2314,O
and,2314,O
expanded,2314,O
DM,2314,B-Modifier
kinase,2314,O
genes,2314,O
in,2314,O
patient,2314,O
muscle,2314,O
",",2314,O
and,2314,O
compare,2314,O
the,2314,O
results,2314,O
to,2314,O
normal,2314,O
and,2314,O
myopathic,2314,B-Modifier
controls,2314,O
.,2314,O
We,2315,O
found,2315,O
relatively,2315,O
small,2315,O
decreases,2315,O
of,2315,O
DM,2315,B-Modifier
kinase,2315,O
RNA,2315,O
in,2315,O
the,2315,O
total,2315,O
RNA,2315,O
pool,2315,O
from,2315,O
muscle,2315,O
;,2315,O
however,2315,O
",",2315,O
these,2315,O
reductions,2315,O
were,2315,O
not,2315,O
disease,2315,O
specific,2315,O
.,2315,O
Analysis,2316,O
of,2316,O
poly,2316,O
(,2316,O
A,2316,O
),2316,O
+,2316,O
RNA,2316,O
showed,2316,O
dramatic,2316,O
decreases,2316,O
of,2316,O
both,2316,O
the,2316,O
mutant,2316,O
and,2316,O
normal,2316,O
DM,2316,B-Modifier
kinase,2316,O
RNAs,2316,O
",",2316,O
and,2316,O
these,2316,O
changes,2316,O
were,2316,O
disease-specific,2316,O
.,2316,O
Our,2317,O
findings,2317,O
are,2317,O
consistent,2317,O
with,2317,O
a,2317,O
novel,2317,O
molecular,2317,O
pathogenetic,2317,O
mechanism,2317,O
for,2317,O
myotonic,2317,B-SpecificDisease
dystrophy,2317,I-SpecificDisease
both,2317,O
the,2317,O
normal,2317,O
and,2317,O
expanded,2317,O
DM,2317,B-Modifier
kinase,2317,O
genes,2317,O
are,2317,O
transcribed,2317,O
in,2317,O
patient,2317,O
muscle,2317,O
",",2317,O
but,2317,O
the,2317,O
abnormal,2317,O
expansion-containing,2317,O
RNA,2317,O
has,2317,O
a,2317,O
dominant,2317,O
effect,2317,O
on,2317,O
RNA,2317,O
metabolism,2317,O
by,2317,O
preventing,2317,O
the,2317,O
accumulation,2317,O
of,2317,O
poly,2317,O
(,2317,O
A,2317,O
),2317,O
+,2317,O
RNA,2317,O
.,2317,O
The,2318,O
ability,2318,O
of,2318,O
the,2318,O
expansion,2318,O
mutation,2318,O
to,2318,O
alter,2318,O
accumulation,2318,O
of,2318,O
poly,2318,O
(,2318,O
A,2318,O
),2318,O
+,2318,O
RNA,2318,O
in,2318,O
trans,2318,O
suggests,2318,O
that,2318,O
myotonic,2318,B-SpecificDisease
dystrophy,2318,I-SpecificDisease
may,2318,O
be,2318,O
the,2318,O
first,2318,O
example,2318,O
of,2318,O
a,2318,O
dominant-negative,2318,O
mutation,2318,O
manifested,2318,O
at,2318,O
the,2318,O
RNA,2318,O
level,2318,O
..,2318,O
A,2319,O
strong,2319,O
candidate,2319,O
for,2319,O
the,2319,O
breast,2319,B-Modifier
and,2319,I-Modifier
ovarian,2319,I-Modifier
cancer,2319,I-Modifier
susceptibility,2319,O
gene,2319,O
BRCA1,2319,O
.,2319,O
A,2320,O
strong,2320,O
candidate,2320,O
for,2320,O
the,2320,O
17q-linked,2320,O
BRCA1,2320,O
gene,2320,O
",",2320,O
which,2320,O
influences,2320,O
susceptibility,2320,O
to,2320,O
breast,2320,B-CompositeMention
and,2320,I-CompositeMention
ovarian,2320,I-CompositeMention
cancer,2320,I-CompositeMention
",",2320,O
has,2320,O
been,2320,O
identified,2320,O
by,2320,O
positional,2320,O
cloning,2320,O
methods,2320,O
.,2320,O
Probable,2321,O
predisposing,2321,O
mutations,2321,O
have,2321,O
been,2321,O
detected,2321,O
in,2321,O
five,2321,O
of,2321,O
eight,2321,O
kindreds,2321,O
presumed,2321,O
to,2321,O
segregate,2321,O
BRCA1,2321,O
susceptibility,2321,O
alleles,2321,O
.,2321,O
The,2322,O
mutations,2322,O
include,2322,O
an,2322,O
11-base,2322,O
pair,2322,O
deletion,2322,O
",",2322,O
a,2322,O
1-base,2322,O
pair,2322,O
insertion,2322,O
",",2322,O
a,2322,O
stop,2322,O
codon,2322,O
",",2322,O
a,2322,O
missense,2322,O
substitution,2322,O
",",2322,O
and,2322,O
an,2322,O
inferred,2322,O
regulatory,2322,O
mutation,2322,O
.,2322,O
The,2323,O
BRCA1,2323,O
gene,2323,O
is,2323,O
expressed,2323,O
in,2323,O
numerous,2323,O
tissues,2323,O
",",2323,O
including,2323,O
breast,2323,O
and,2323,O
ovary,2323,O
",",2323,O
and,2323,O
encodes,2323,O
a,2323,O
predicted,2323,O
protein,2323,O
of,2323,O
1863,2323,O
amino,2323,O
acids,2323,O
.,2323,O
This,2324,O
protein,2324,O
contains,2324,O
a,2324,O
zinc,2324,O
finger,2324,O
domain,2324,O
in,2324,O
its,2324,O
amino-terminal,2324,O
region,2324,O
",",2324,O
but,2324,O
is,2324,O
otherwise,2324,O
unrelated,2324,O
to,2324,O
previously,2324,O
described,2324,O
proteins,2324,O
.,2324,O
Identification,2325,O
of,2325,O
BRCA1,2325,O
should,2325,O
facilitate,2325,O
early,2325,O
diagnosis,2325,O
of,2325,O
breast,2325,B-Modifier
and,2325,I-Modifier
ovarian,2325,I-Modifier
cancer,2325,I-Modifier
susceptibility,2325,O
in,2325,O
some,2325,O
individuals,2325,O
as,2325,O
well,2325,O
as,2325,O
a,2325,O
better,2325,O
understanding,2325,O
of,2325,O
breast,2325,B-Modifier
cancer,2325,I-Modifier
biology,2325,O
..,2325,O
Molecular,2326,O
characterization,2326,O
of,2326,O
galactosemia,2326,B-Modifier
(,2326,O
type,2326,O
1,2326,O
),2326,O
mutations,2326,O
in,2326,O
Japanese,2326,O
.,2326,O
We,2327,O
characterized,2327,O
two,2327,O
novel,2327,O
mutations,2327,O
of,2327,O
the,2327,O
galactose-1-phosphate,2327,O
uridyltransferase,2327,O
(,2327,O
GALT,2327,O
),2327,O
gene,2327,O
in,2327,O
two,2327,O
Japanese,2327,O
patients,2327,O
with,2327,O
GALT,2327,B-SpecificDisease
deficiency,2327,I-SpecificDisease
and,2327,O
identified,2327,O
N314D,2327,O
and,2327,O
R333W,2327,O
mutations,2327,O
",",2327,O
previously,2327,O
found,2327,O
in,2327,O
Caucasians,2327,O
.,2327,O
One,2328,O
novel,2328,O
missense,2328,O
mutation,2328,O
was,2328,O
an,2328,O
G-to-A,2328,O
transition,2328,O
in,2328,O
exon,2328,O
8,2328,O
",",2328,O
resulting,2328,O
in,2328,O
the,2328,O
substitution,2328,O
of,2328,O
arginine,2328,O
by,2328,O
histidine,2328,O
at,2328,O
the,2328,O
codon,2328,O
231,2328,O
(,2328,O
R231H,2328,O
),2328,O
.,2328,O
GALT,2329,O
activity,2329,O
of,2329,O
the,2329,O
R231H,2329,O
mutant,2329,O
construct,2329,O
was,2329,O
reduced,2329,O
to,2329,O
15,2329,O
%,2329,O
of,2329,O
normal,2329,O
controls,2329,O
in,2329,O
a,2329,O
COS,2329,O
cell,2329,O
expression,2329,O
system,2329,O
.,2329,O
The,2330,O
other,2330,O
was,2330,O
a,2330,O
splicing,2330,O
mutation,2330,O
",",2330,O
an,2330,O
A-to-G,2330,O
transition,2330,O
at,2330,O
the,2330,O
38th,2330,O
nucleotide,2330,O
in,2330,O
exon,2330,O
3,2330,O
(,2330,O
318A,2330,O
--,2330,O
>,2330,O
G,2330,O
),2330,O
",",2330,O
resulting,2330,O
in,2330,O
a,2330,O
38-bp,2330,O
deletion,2330,O
in,2330,O
the,2330,O
GALT,2330,O
cDNA,2330,O
by,2330,O
activating,2330,O
a,2330,O
cryptic,2330,O
splice,2330,O
acceptor,2330,O
site,2330,O
.,2330,O
In,2331,O
seven,2331,O
Japanese,2331,O
families,2331,O
(,2331,O
14,2331,O
alleles,2331,O
for,2331,O
classic,2331,O
form,2331,O
and,2331,O
one,2331,O
allele,2331,O
for,2331,O
Duarte,2331,O
variant,2331,O
),2331,O
with,2331,O
GALT,2331,B-SpecificDisease
deficiency,2331,I-SpecificDisease
",",2331,O
the,2331,O
R231H,2331,O
and,2331,O
318A,2331,O
--,2331,O
>,2331,O
G,2331,O
mutations,2331,O
were,2331,O
found,2331,O
only,2331,O
on,2331,O
both,2331,O
alleles,2331,O
of,2331,O
the,2331,O
proband,2331,O
.,2331,O
The,2332,O
N314D,2332,O
and,2332,O
R333W,2332,O
mutations,2332,O
were,2332,O
found,2332,O
on,2332,O
one,2332,O
allele,2332,O
each,2332,O
.,2332,O
The,2333,O
Q188R,2333,O
was,2333,O
prevalent,2333,O
in,2333,O
the,2333,O
United,2333,O
States,2333,O
but,2333,O
not,2333,O
in,2333,O
Japanese,2333,O
patients,2333,O
.,2333,O
The,2334,O
N314D,2334,O
mutation,2334,O
was,2334,O
associated,2334,O
with,2334,O
the,2334,O
Duarte,2334,O
variant,2334,O
in,2334,O
Japanese,2334,O
persons,2334,O
",",2334,O
as,2334,O
well,2334,O
as,2334,O
in,2334,O
the,2334,O
United,2334,O
States,2334,O
.,2334,O
We,2335,O
speculate,2335,O
that,2335,O
classic,2335,B-Modifier
galactosemia,2335,I-Modifier
mutations,2335,O
appear,2335,O
to,2335,O
differ,2335,O
between,2335,O
Japanese,2335,O
and,2335,O
Caucasian,2335,O
patients,2335,O
.,2335,O
Our,2336,O
limited,2336,O
data,2336,O
set,2336,O
on,2336,O
galactosemia,2336,B-Modifier
mutations,2336,O
in,2336,O
Japanese,2336,O
suggests,2336,O
that,2336,O
the,2336,O
N314D,2336,O
GALT,2336,O
mutation,2336,O
encoding,2336,O
the,2336,O
Duarte,2336,O
variant,2336,O
arose,2336,O
before,2336,O
Asian,2336,O
and,2336,O
Caucasian,2336,O
people,2336,O
diverged,2336,O
and,2336,O
that,2336,O
classic,2336,B-Modifier
galactosemia,2336,I-Modifier
mutations,2336,O
arose,2336,O
and/or,2336,O
accumulated,2336,O
after,2336,O
the,2336,O
divergence,2336,O
of,2336,O
Asian,2336,O
and,2336,O
Caucasian,2336,O
populations,2336,O
..,2336,O
Three,2337,O
novel,2337,O
aniridia,2337,B-Modifier
mutations,2337,O
in,2337,O
the,2337,O
human,2337,O
PAX6,2337,O
gene,2337,O
.,2337,O
Aniridia,2338,B-SpecificDisease
(,2338,O
iris,2338,B-SpecificDisease
hypoplasia,2338,I-SpecificDisease
),2338,O
is,2338,O
an,2338,O
autosomal,2338,B-DiseaseClass
dominant,2338,I-DiseaseClass
congenital,2338,I-DiseaseClass
disorder,2338,I-DiseaseClass
of,2338,I-DiseaseClass
the,2338,I-DiseaseClass
eye,2338,I-DiseaseClass
.,2338,O
Mutations,2339,O
in,2339,O
the,2339,O
human,2339,O
aniridia,2339,B-Modifier
(,2339,O
PAX6,2339,O
),2339,O
gene,2339,O
have,2339,O
now,2339,O
been,2339,O
identified,2339,O
in,2339,O
many,2339,O
patients,2339,O
from,2339,O
various,2339,O
ethnic,2339,O
groups,2339,O
.,2339,O
In,2340,O
the,2340,O
study,2340,O
reported,2340,O
here,2340,O
we,2340,O
