words,sentence_id,labels
with,1808,O
halothane,1808,B-Disease
hepatitis,1808,I-Disease
",",1808,O
were,1808,O
detected,1808,O
in,1808,O
the,1808,O
serum,1808,O
of,1808,O
five,1808,O
affected,1808,O
workers,1808,O
.,1808,O
INTERPRETATION,1809,O
:,1809,O
Repeated,1809,O
exposure,1809,O
of,1809,O
human,1809,O
beings,1809,O
to,1809,O
HCFCs,1809,O
123,1809,O
and,1809,O
124,1809,O
can,1809,O
result,1809,O
in,1809,O
serious,1809,O
liver,1809,B-Disease
injury,1809,I-Disease
in,1809,O
a,1809,O
large,1809,O
proportion,1809,O
of,1809,O
the,1809,O
exposed,1809,O
population,1809,O
.,1809,O
Although,1810,O
the,1810,O
exact,1810,O
mechanism,1810,O
of,1810,O
hepatotoxicity,1810,B-Disease
of,1810,O
these,1810,O
agents,1810,O
is,1810,O
not,1810,O
known,1810,O
",",1810,O
the,1810,O
results,1810,O
suggest,1810,O
that,1810,O
trifluoroacetyl-altered,1810,B-Chemical
liver,1810,O
proteins,1810,O
are,1810,O
involved,1810,O
.,1810,O
In,1811,O
view,1811,O
of,1811,O
the,1811,O
potentially,1811,O
widespread,1811,O
use,1811,O
of,1811,O
these,1811,O
compounds,1811,O
",",1811,O
there,1811,O
is,1811,O
an,1811,O
urgent,1811,O
need,1811,O
to,1811,O
develop,1811,O
safer,1811,O
alternatives,1811,O
.,1811,O
Bile,1812,O
duct,1812,O
hamartoma,1812,O
occurring,1812,O
in,1812,O
association,1812,O
with,1812,O
long-term,1812,O
treatment,1812,O
with,1812,O
danazol,1812,B-Chemical
.,1812,O
We,1813,O
report,1813,O
a,1813,O
case,1813,O
of,1813,O
bile,1813,O
duct,1813,O
hamartoma,1813,O
which,1813,O
developed,1813,O
in,1813,O
a,1813,O
patient,1813,O
who,1813,O
had,1813,O
been,1813,O
on,1813,O
long-term,1813,O
danazol,1813,B-Chemical
treatment,1813,O
.,1813,O
Such,1814,O
patients,1814,O
should,1814,O
be,1814,O
under,1814,O
close,1814,O
follow-up,1814,O
",",1814,O
preferably,1814,O
with,1814,O
periodic,1814,O
ultrasound,1814,O
examination,1814,O
of,1814,O
the,1814,O
liver,1814,O
.,1814,O
If,1815,O
the,1815,O
patient,1815,O
develops,1815,O
a,1815,O
liver,1815,B-Disease
mass,1815,I-Disease
",",1815,O
because,1815,O
of,1815,O
non-specific,1815,O
clinical,1815,O
features,1815,O
and,1815,O
imaging,1815,O
appearances,1815,O
",",1815,O
biopsy,1815,O
may,1815,O
be,1815,O
the,1815,O
only,1815,O
way,1815,O
to,1815,O
achieve,1815,O
a,1815,O
definitive,1815,O
diagnosis,1815,O
.,1815,O
Endocrine,1816,O
screening,1816,O
in,1816,O
"1,022",1816,O
men,1816,O
with,1816,O
erectile,1816,B-Disease
dysfunction,1816,I-Disease
:,1816,O
clinical,1816,O
significance,1816,O
and,1816,O
cost-effective,1816,O
strategy,1816,O
.,1816,O
PURPOSE,1817,O
:,1817,O
We,1817,O
reviewed,1817,O
the,1817,O
results,1817,O
of,1817,O
serum,1817,O
testosterone,1817,B-Chemical
and,1817,O
prolactin,1817,O
determination,1817,O
in,1817,O
"1,022",1817,O
patients,1817,O
referred,1817,O
because,1817,O
of,1817,O
erectile,1817,B-Disease
dysfunction,1817,I-Disease
and,1817,O
compared,1817,O
the,1817,O
data,1817,O
with,1817,O
history,1817,O
",",1817,O
results,1817,O
of,1817,O
physical,1817,O
examination,1817,O
",",1817,O
other,1817,O
etiological,1817,O
investigations,1817,O
and,1817,O
effects,1817,O
of,1817,O
endocrine,1817,O
therapy,1817,O
to,1817,O
refine,1817,O
the,1817,O
rules,1817,O
of,1817,O
cost-effective,1817,O
endocrine,1817,O
screening,1817,O
and,1817,O
to,1817,O
pinpoint,1817,O
actual,1817,O
responsibility,1817,O
for,1817,O
hormonal,1817,O
abnormalities,1817,O
.,1817,O
MATERIALS,1818,O
AND,1818,O
METHODS,1818,O
:,1818,O
Testosterone,1818,B-Chemical
and,1818,O
prolactin,1818,O
were,1818,O
determined,1818,O
by,1818,O
radioimmunoassay,1818,O
.,1818,O
Every,1819,O
patient,1819,O
was,1819,O
screened,1819,O
for,1819,O
testosterone,1819,B-Chemical
and,1819,O
451,1819,O
were,1819,O
screened,1819,O
for,1819,O
prolactin,1819,O
on,1819,O
the,1819,O
basis,1819,O
of,1819,O
low,1819,B-Disease
sexual,1819,I-Disease
desire,1819,I-Disease
",",1819,O
gynecomastia,1819,B-Disease
or,1819,O
testosterone,1819,B-Chemical
less,1819,O
than,1819,O
4,1819,O
ng./ml,1819,O
.,1819,O
Determination,1820,O
was,1820,O
repeated,1820,O
in,1820,O
case,1820,O
of,1820,O
abnormal,1820,O
first,1820,O
results,1820,O
.,1820,O
Prolactin,1821,O
results,1821,O
were,1821,O
compared,1821,O
with,1821,O
those,1821,O
of,1821,O
a,1821,O
previous,1821,O
personal,1821,O
cohort,1821,O
of,1821,O
"1,340",1821,O
patients,1821,O
with,1821,O
erectile,1821,B-Disease
dysfunction,1821,I-Disease
and,1821,O
systematic,1821,O
prolactin,1821,O
determination,1821,O
.,1821,O
Main,1822,O
clinical,1822,O
criteria,1822,O
tested,1822,O
regarding,1822,O
efficiency,1822,O
in,1822,O
hormone,1822,O
determination,1822,O
were,1822,O
low,1822,B-Disease
sexual,1822,I-Disease
desire,1822,I-Disease
",",1822,O
small,1822,O
testes,1822,O
and,1822,O
gynecomastia,1822,B-Disease
.,1822,O
Endocrine,1823,O
therapy,1823,O
consisted,1823,O
of,1823,O
testosterone,1823,B-Chemical
heptylate,1823,I-Chemical
or,1823,O
human,1823,O
chorionic,1823,O
gonadotropin,1823,O
for,1823,O
hypogonadism,1823,B-Disease
and,1823,O
bromocriptine,1823,B-Chemical
for,1823,O
hyperprolactinemia,1823,B-Disease
.,1823,O
RESULTS,1824,O
:,1824,O
Testosterone,1824,B-Chemical
was,1824,O
less,1824,O
than,1824,O
3,1824,O
ng./ml,1824,O
.,1824,O
in,1825,O
107,1825,O
patients,1825,O
but,1825,O
normal,1825,O
in,1825,O
40,1825,O
%,1825,O
at,1825,O
repeat,1825,O
determination,1825,O
.,1825,O
The,1826,O
prevalence,1826,O
of,1826,O
repeatedly,1826,O
low,1826,O
testosterone,1826,B-Chemical
increased,1826,O
with,1826,O
age,1826,O
(,1826,O
4,1826,O
%,1826,O
before,1826,O
age,1826,O
50,1826,O
years,1826,O
and,1826,O
9,1826,O
%,1826,O
50,1826,O
years,1826,O
or,1826,O
older,1826,O
),1826,O
.,1826,O
Two,1827,O
pituitary,1827,B-Disease
tumors,1827,I-Disease
were,1827,O
discovered,1827,O
after,1827,O
testosterone,1827,B-Chemical
determination,1827,O
.,1827,O
Most,1828,O
of,1828,O
the,1828,O
other,1828,O
low,1828,O
testosterone,1828,B-Chemical
levels,1828,O
seemed,1828,O
to,1828,O
result,1828,O
from,1828,O
nonorganic,1828,O
hypothalamic,1828,B-Disease
dysfunction,1828,I-Disease
because,1828,O
of,1828,O
normal,1828,O
serum,1828,O
luteinizing,1828,O
hormone,1828,O
and,1828,O
prolactin,1828,O
and,1828,O
to,1828,O
have,1828,O
only,1828,O
a,1828,O
small,1828,O
role,1828,O
in,1828,O
erectile,1828,B-Disease
dysfunction,1828,I-Disease
(,1828,O
definite,1828,O
improvement,1828,O
in,1828,O
only,1828,O
16,1828,O
of,1828,O
44,1828,O
[,1828,O
36,1828,O
%,1828,O
],1828,O
after,1828,O
androgen,1828,O
therapy,1828,O
",",1828,O
normal,1828,O
morning,1828,O
or,1828,O
nocturnal,1828,O
erections,1828,O
in,1828,O
30,1828,O
%,1828,O
and,1828,O
definite,1828,O
vasculogenic,1828,O
contributions,1828,O
in,1828,O
42,1828,O
%,1828,O
),1828,O
.,1828,O
Determining,1829,O
testosterone,1829,B-Chemical
only,1829,O
in,1829,O
cases,1829,O
of,1829,O
low,1829,B-Disease
sexual,1829,I-Disease
desire,1829,I-Disease
or,1829,O
abnormal,1829,O
physical,1829,O
examination,1829,O
would,1829,O
have,1829,O
missed,1829,O
40,1829,O
%,1829,O
of,1829,O
the,1829,O
cases,1829,O
with,1829,O
low,1829,O
testosterone,1829,B-Chemical
",",1829,O
including,1829,O
37,1829,O
%,1829,O
of,1829,O
those,1829,O
subsequently,1829,O
improved,1829,O
by,1829,O
androgen,1829,O
therapy,1829,O
.,1829,O
Prolactin,1830,O
exceeded,1830,O
20,1830,O
ng./ml,1830,O
.,1830,O
in,1831,O
5,1831,O
men,1831,O
and,1831,O
was,1831,O
normal,1831,O
in,1831,O
2,1831,O
at,1831,O
repeat,1831,O
determination,1831,O
.,1831,O
Only,1832,O
1,1832,O
prolactinoma,1832,B-Disease
was,1832,O
discovered,1832,O
.,1832,O
These,1833,O
data,1833,O
are,1833,O
lower,1833,O
than,1833,O
those,1833,O
we,1833,O
found,1833,O
during,1833,O
the,1833,O
last,1833,O
2,1833,O
decades,1833,O
(,1833,O
overall,1833,O
prolactin,1833,O
greater,1833,O
than,1833,O
20,1833,O
ng./ml,1833,O
.,1833,O
in,1834,O
1.86,1834,O
%,1834,O
of,1834,O
"1,821",1834,O
patients,1834,O
",",1834,O
prolactinomas,1834,B-Disease
in,1834,O
7,1834,O
",",1834,O
0.38,1834,O
%,1834,O
),1834,O
.,1834,O
Bromocriptine,1835,B-Chemical
was,1835,O
definitely,1835,O
effective,1835,O
in,1835,O
cases,1835,O
with,1835,O
prolactin,1835,O
greater,1835,O
than,1835,O
35,1835,O
ng./ml,1835,O
.,1835,O
(,1836,O
8,1836,O
of,1836,O
12,1836,O
compared,1836,O
to,1836,O
only,1836,O
9,1836,O
of,1836,O
22,1836,O
cases,1836,O
with,1836,O
prolactin,1836,O
between,1836,O
20,1836,O
and,1836,O
35,1836,O
ng./ml,1836,O
.,1836,O
),1836,O
.,1836,O
Testosterone,1837,B-Chemical
was,1837,O
low,1837,O
in,1837,O
less,1837,O
than,1837,O
50,1837,O
%,1837,O
of,1837,O
cases,1837,O
with,1837,O
prolactin,1837,O
greater,1837,O
than,1837,O
35,1837,O
ng./ml,1837,O
.,1837,O
CONCLUSIONS,1838,O
:,1838,O
Low,1838,O
prevalences,1838,O
and,1838,O
effects,1838,O
of,1838,O
low,1838,O
testosterone,1838,B-Chemical
and,1838,O
high,1838,O
prolactin,1838,O
in,1838,O
erectile,1838,B-Disease
dysfunction,1838,I-Disease
can,1838,O
not,1838,O
justify,1838,O
their,1838,O
routine,1838,O
determination,1838,O
.,1838,O
However,1839,O
",",1839,O
cost-effective,1839,O
screening,1839,O
strategies,1839,O
recommended,1839,O
so,1839,O
far,1839,O
missed,1839,O
40,1839,O
to,1839,O
50,1839,O
%,1839,O
of,1839,O
cases,1839,O
improved,1839,O
with,1839,O
endocrine,1839,O
therapy,1839,O
and,1839,O
the,1839,O
pituitary,1839,B-Disease
tumors,1839,I-Disease
.,1839,O
We,1840,O
now,1840,O
advocate,1840,O
that,1840,O
before,1840,O
age,1840,O
50,1840,O
years,1840,O
testosterone,1840,B-Chemical
be,1840,O
determined,1840,O
only,1840,O
in,1840,O
cases,1840,O
of,1840,O
low,1840,B-Disease
sexual,1840,I-Disease
desire,1840,I-Disease
and,1840,O
abnormal,1840,O
physical,1840,O
examination,1840,O
but,1840,O
that,1840,O
it,1840,O
be,1840,O
measured,1840,O
in,1840,O
all,1840,O
men,1840,O
older,1840,O
than,1840,O
50,1840,O
years,1840,O
.,1840,O
Prolactin,1841,O
should,1841,O
be,1841,O
determined,1841,O
only,1841,O
in,1841,O
cases,1841,O
of,1841,O
low,1841,B-Disease
sexual,1841,I-Disease
desire,1841,I-Disease
",",1841,O
gynecomastia,1841,B-Disease
and/or,1841,O
testosterone,1841,B-Chemical
less,1841,O
than,1841,O
4,1841,O
ng./ml,1841,O
.,1841,O
Extrapyramidal,1842,O
side,1842,O
effects,1842,O
with,1842,O
risperidone,1842,B-Chemical
and,1842,O
haloperidol,1842,B-Chemical
at,1842,O
comparable,1842,O
D2,1842,O
receptor,1842,O
occupancy,1842,O
levels,1842,O
.,1842,O
Risperidone,1843,B-Chemical
is,1843,O
an,1843,O
antipsychotic,1843,O
drug,1843,O
with,1843,O
high,1843,O
affinity,1843,O
at,1843,O
dopamine,1843,B-Chemical
D2,1843,O
and,1843,O
serotonin,1843,B-Chemical
5-HT2,1843,I-Chemical
receptors,1843,O
.,1843,O
Previous,1844,O
clinical,1844,O
studies,1844,O
have,1844,O
proposed,1844,O
that,1844,O
risperidone,1844,B-Chemical
's,1844,O
pharmacologic,1844,O
profile,1844,O
may,1844,O
produce,1844,O
improved,1844,O
efficacy,1844,O
for,1844,O
negative,1844,O
psychotic,1844,B-Disease
symptoms,1844,I-Disease
and,1844,O
decreased,1844,O
propensity,1844,O
for,1844,O
extrapyramidal,1844,O
side,1844,O
effects,1844,O
;,1844,O
features,1844,O
shared,1844,O
by,1844,O
so-called,1844,O
'atypical,1844,O
',1844,O
neuroleptics,1844,O
.,1844,O
To,1845,O
determine,1845,O
if,1845,O
routine,1845,O
risperidone,1845,B-Chemical
treatment,1845,O
is,1845,O
associated,1845,O
with,1845,O
a,1845,O
unique,1845,O
degree,1845,O
of,1845,O
D2,1845,O
receptor,1845,O
occupancy,1845,O
and,1845,O
pattern,1845,O
of,1845,O
clinical,1845,O
effects,1845,O
",",1845,O
we,1845,O
used,1845,O
[,1845,O
123I,1845,O
],1845,O
IBZM,1845,O
SPECT,1845,O
to,1845,O
determine,1845,O
D2,1845,O
occupancy,1845,O
in,1845,O
subjects,1845,O
treated,1845,O
with,1845,O
routine,1845,O
clinical,1845,O
doses,1845,O
of,1845,O
risperidone,1845,B-Chemical
(,1845,O
n,1845,O
=,1845,O
12,1845,O
),1845,O
or,1845,O
haloperidol,1845,B-Chemical
(,1845,O
n,1845,O
=,1845,O
7,1845,O
),1845,O
.,1845,O
Both,1846,O
risperidone,1846,B-Chemical
and,1846,O
haloperidol,1846,B-Chemical
produced,1846,O
D2,1846,O
occupancy,1846,O
levels,1846,O
between,1846,O
approximately,1846,O
60,1846,O
and,1846,O
90,1846,O
%,1846,O
at,1846,O
standard,1846,O
clinical,1846,O
doses,1846,O
.,1846,O
There,1847,O
was,1847,O
no,1847,O
significant,1847,O
difference,1847,O
between,1847,O
occupancy,1847,O
levels,1847,O
obtained,1847,O
with,1847,O
haloperidol,1847,B-Chemical
or,1847,O
risperidone,1847,B-Chemical
.,1847,O
Drug-induced,1848,B-Disease
parkinsonism,1848,I-Disease
was,1848,O
observed,1848,O
in,1848,O
subjects,1848,O
treated,1848,O
with,1848,O
risperidone,1848,B-Chemical
(,1848,O
42,1848,O
%,1848,O
),1848,O
and,1848,O
haloperidol,1848,B-Chemical
(,1848,O
29,1848,O
%,1848,O
),1848,O
and,1848,O
was,1848,O
observed,1848,O
at,1848,O
occupancy,1848,O
levels,1848,O
above,1848,O
60,1848,O
%,1848,O
.,1848,O
Based,1849,O
on,1849,O
these,1849,O
observations,1849,O
",",1849,O
it,1849,O
is,1849,O
concluded,1849,O
that,1849,O
5-HT2,1849,O
blockade,1849,O
obtained,1849,O
with,1849,O
risperidone,1849,B-Chemical
at,1849,O
D2,1849,O
occupancy,1849,O
rates,1849,O
of,1849,O
60,1849,O
%,1849,O
and,1849,O
above,1849,O
does,1849,O
not,1849,O
appear,1849,O
to,1849,O
protect,1849,O
against,1849,O
the,1849,O
risk,1849,O
for,1849,O
extrapyramidal,1849,O
side,1849,O
effects,1849,O
.,1849,O
Treatment,1850,O
of,1850,O
previously,1850,O
treated,1850,O
metastatic,1850,O
breast,1850,B-Disease
cancer,1850,I-Disease
by,1850,O
mitoxantrone,1850,B-Chemical
and,1850,O
48-hour,1850,O
continuous,1850,O
infusion,1850,O
of,1850,O
high-dose,1850,O
5-FU,1850,B-Chemical
and,1850,O
leucovorin,1850,B-Chemical
(,1850,O
MFL,1850,B-Chemical
),1850,O
:,1850,O
low,1850,O
palliative,1850,O
benefit,1850,O
and,1850,O
high,1850,O
treatment-related,1850,O
toxicity,1850,B-Disease
.,1850,O
For,1851,O
previously,1851,O
treated,1851,O
advanced,1851,O
breast,1851,B-Disease
cancer,1851,I-Disease
",",1851,O
there,1851,O
is,1851,O
no,1851,O
standard,1851,O
second-line,1851,O
therapy,1851,O
.,1851,O
Combination,1852,O
chemotherapy,1852,O
with,1852,O
mitoxantrone,1852,B-Chemical
",",1852,O
high-dose,1852,O
5-fluorouracil,1852,B-Chemical
(,1852,O
5-FU,1852,B-Chemical
),1852,O
and,1852,O
leucovorin,1852,B-Chemical
(,1852,O
MFL,1852,B-Chemical
regimen,1852,I-Chemical
),1852,O
had,1852,O
been,1852,O
reported,1852,O
as,1852,O
an,1852,O
effective,1852,O
and,1852,O
well,1852,O
tolerated,1852,O
regimen,1852,O
.,1852,O
From,1853,O
October,1853,O
1993,1853,O
to,1853,O
November,1853,O
1995,1853,O
",",1853,O
we,1853,O
treated,1853,O
13,1853,O
patients,1853,O
with,1853,O
previously,1853,O
chemotherapy-treated,1853,O
metastatic,1853,O
breast,1853,B-Disease
cancer,1853,I-Disease
by,1853,O
mitoxantrone,1853,B-Chemical
",",1853,O
12,1853,O
mg/m2,1853,O
",",1853,O
on,1853,O
day,1853,O
1,1853,O
and,1853,O
continuous,1853,O
infusion,1853,O
of,1853,O
5-FU,1853,B-Chemical
",",1853,O
3000,1853,O
mg/m2,1853,O
",",1853,O
together,1853,O
with,1853,O
leucovorin,1853,B-Chemical
",",1853,O
300,1853,O
mg/m2,1853,O
",",1853,O
for,1853,O
48,1853,O
h,1853,O
from,1853,O
day,1853,O
1,1853,O
to,1853,O
2,1853,O
.,1853,O
Each,1854,O
course,1854,O
of,1854,O
chemotherapy,1854,O
was,1854,O
given,1854,O
every,1854,O
4,1854,O
weeks,1854,O
.,1854,O
Most,1855,O
of,1855,O
these,1855,O
patients,1855,O
had,1855,O
more,1855,O
than,1855,O
two,1855,O
metastatic,1855,O
sites,1855,O
",",1855,O
with,1855,O
lung,1855,O
metastasis,1855,O
predominant,1855,O
.,1855,O
Seven,1856,O
patients,1856,O
had,1856,O
been,1856,O
treated,1856,O
with,1856,O
anthracycline,1856,B-Chemical
.,1856,O
Seven,1857,O
patients,1857,O
had,1857,O
previously,1857,O
received,1857,O
radiotherapy,1857,O
and,1857,O
seven,1857,O
had,1857,O
received,1857,O
hormone,1857,O
therapy,1857,O
.,1857,O
Median,1858,O
number,1858,O
of,1858,O
courses,1858,O
of,1858,O
MFL,1858,B-Chemical
regimen,1858,I-Chemical
given,1858,O
was,1858,O
six,1858,O
and,1858,O
the,1858,O
median,1858,O
cumulative,1858,O
dose,1858,O
of,1858,O
mitoxantrone,1858,B-Chemical
was,1858,O
68.35,1858,O
mg/m2,1858,O
.,1858,O
One,1859,O
patient,1859,O
had,1859,O
complete,1859,O
response,1859,O
",",1859,O
seven,1859,O
had,1859,O
stable,1859,O
disease,1859,O
",",1859,O
none,1859,O
had,1859,O
partial,1859,O
response,1859,O
and,1859,O
five,1859,O
had,1859,O
progressive,1859,O
disease,1859,O
.,1859,O
The,1860,O
overall,1860,O
objective,1860,O
response,1860,O
rate,1860,O
was,1860,O
7.6,1860,O
%,1860,O
.,1860,O
The,1861,O
median,1861,O
follow-up,1861,O
period,1861,O
was,1861,O
14,1861,O
months,1861,O
.,1861,O
Median,1862,O
survival,1862,O
was,1862,O
16,1862,O
months,1862,O
.,1862,O
Median,1863,O
progression-free,1863,O
survival,1863,O
was,1863,O
5,1863,O
months,1863,O
.,1863,O
A,1864,O
complete,1864,O
responder,1864,O
had,1864,O
relapse-free,1864,O
survival,1864,O
up,1864,O
to,1864,O
17,1864,O
months,1864,O
.,1864,O
Major,1865,O
toxicities,1865,B-Disease
were,1865,O
cardiotoxicity,1865,B-Disease
and,1865,O
leukopenia,1865,B-Disease
.,1865,O
Eight,1866,O
patients,1866,O
were,1866,O
dead,1866,O
in,1866,O
the,1866,O
last,1866,O
follow-up,1866,O
;,1866,O
two,1866,O
of,1866,O
them,1866,O
died,1866,O
of,1866,O
treatment-related,1866,O
toxicity,1866,B-Disease
.,1866,O
The,1867,O
MFL,1867,B-Chemical
regimen,1867,I-Chemical
achieves,1867,O
little,1867,O
palliative,1867,O
benefit,1867,O
and,1867,O
induces,1867,O
severe,1867,O
toxicity,1867,B-Disease
at,1867,O
a,1867,O
fairly,1867,O
high,1867,O
rate,1867,O
.,1867,O
Administration,1868,O
of,1868,O
this,1868,O
regimen,1868,O
to,1868,O
breast,1868,B-Disease
cancer,1868,I-Disease
patients,1868,O
who,1868,O
have,1868,O
been,1868,O
treated,1868,O
by,1868,O
chemotherapy,1868,O
and,1868,O
those,1868,O
with,1868,O
impaired,1868,B-Disease
heart,1868,I-Disease
function,1868,I-Disease
requires,1868,O
careful,1868,O
attention,1868,O
.,1868,O
Ticlopidine-induced,1869,B-Chemical
aplastic,1869,B-Disease
anemia,1869,I-Disease
:,1869,O
report,1869,O
of,1869,O
three,1869,O
Chinese,1869,O
patients,1869,O
and,1869,O
review,1869,O
of,1869,O
the,1869,O
literature,1869,O
.,1869,O
In,1870,O
this,1870,O
study,1870,O
",",1870,O
three,1870,O
Chinese,1870,O
patients,1870,O
with,1870,O
ticlopidine-induced,1870,B-Chemical
aplastic,1870,B-Disease
anemia,1870,I-Disease
were,1870,O
reported,1870,O
and,1870,O
another,1870,O
13,1870,O
patients,1870,O
in,1870,O
the,1870,O
English,1870,O
literature,1870,O
were,1870,O
reviewed,1870,O
.,1870,O
We,1871,O
attempted,1871,O
to,1871,O
find,1871,O
underlying,1871,O
similarities,1871,O
",",1871,O
evaluate,1871,O
the,1871,O
risk,1871,O
factors,1871,O
",",1871,O
and,1871,O
identify,1871,O
appropriate,1871,O
treatment,1871,O
for,1871,O
this,1871,O
complication,1871,O
.,1871,O
All,1872,O
but,1872,O
one,1872,O
of,1872,O
the,1872,O
patients,1872,O
were,1872,O
over,1872,O
60,1872,O
years,1872,O
old,1872,O
",",1872,O
and,1872,O
the,1872,O
6,1872,O
who,1872,O
died,1872,O
were,1872,O
all,1872,O
older,1872,O
than,1872,O
65,1872,O
.,1872,O
Therefore,1873,O
",",1873,O
old,1873,O
age,1873,O
may,1873,O
be,1873,O
a,1873,O
risk,1873,O
factor,1873,O
for,1873,O
developing,1873,O
this,1873,O
complication,1873,O
.,1873,O
Agranulocytosis,1874,B-Disease
occurred,1874,O
3-20,1874,O
weeks,1874,O
after,1874,O
initiation,1874,O
of,1874,O
ticlopidine,1874,B-Chemical
",",1874,O
so,1874,O
frequent,1874,O
examination,1874,O
of,1874,O
white,1874,O
cell,1874,O
count,1874,O
during,1874,O
treatment,1874,O
is,1874,O
recommended,1874,O
.,1874,O
There,1875,O
seemed,1875,O
to,1875,O
be,1875,O
no,1875,O
direct,1875,O
correlation,1875,O
between,1875,O
the,1875,O
dose,1875,O
or,1875,O
duration,1875,O
used,1875,O
and,1875,O
the,1875,O
severity,1875,O
of,1875,O
bone,1875,B-Disease
marrow,1875,I-Disease
suppression,1875,I-Disease
.,1875,O
Treatment,1876,O
for,1876,O
ticlopidine-induced,1876,B-Chemical
aplastic,1876,B-Disease
anemia,1876,I-Disease
with,1876,O
colony-stimulating,1876,O
factors,1876,O
seemed,1876,O
to,1876,O
have,1876,O
little,1876,O
effect,1876,O
.,1876,O
The,1877,O
fact,1877,O
that,1877,O
5,1877,O
of,1877,O
the,1877,O
6,1877,O
patients,1877,O
who,1877,O
received,1877,O
concurrent,1877,O
calcium,1877,B-Chemical
channel,1877,O
blockers,1877,O
died,1877,O
",",1877,O
should,1877,O
alert,1877,O
clinicians,1877,O
to,1877,O
be,1877,O
more,1877,O
cautious,1877,O
when,1877,O
using,1877,O
these,1877,O
two,1877,O
drugs,1877,O
simultaneously,1877,O
.,1877,O
Upregulation,1878,O
of,1878,O
the,1878,O
expression,1878,O
of,1878,O
vasopressin,1878,B-Chemical
gene,1878,O
in,1878,O
the,1878,O
paraventricular,1878,O
and,1878,O
supraoptic,1878,O
nuclei,1878,O
of,1878,O
the,1878,O
lithium-induced,1878,B-Chemical
diabetes,1878,B-Disease
insipidus,1878,I-Disease
rat,1878,O
.,1878,O
The,1879,O
expression,1879,O
of,1879,O
arginine,1879,B-Chemical
vasopressin,1879,I-Chemical
(,1879,O
AVP,1879,B-Chemical
),1879,O
gene,1879,O
in,1879,O
the,1879,O
paraventricular,1879,O
(,1879,O
PVN,1879,O
),1879,O
and,1879,O
supraoptic,1879,O
nuclei,1879,O
(,1879,O
SON,1879,O
),1879,O
was,1879,O
investigated,1879,O
in,1879,O
rats,1879,O
with,1879,O
lithium,1879,B-Chemical
(,1879,O
Li,1879,B-Chemical
),1879,O
-induced,1879,O
polyuria,1879,B-Disease
",",1879,O
using,1879,O
in,1879,O
situ,1879,O
hybridization,1879,O
histochemistry,1879,O
and,1879,O
radioimmunoassay,1879,O
.,1879,O
The,1880,O
male,1880,O
Wistar,1880,O
rats,1880,O
consuming,1880,O
a,1880,O
diet,1880,O
that,1880,O
contained,1880,O
LiCl,1880,B-Chemical
(,1880,O
60,1880,O
mmol/kg,1880,O
),1880,O
for,1880,O
4,1880,O
weeks,1880,O
developed,1880,O
marked,1880,O
polyuria,1880,B-Disease
.,1880,O
The,1881,O
Li-treated,1881,B-Chemical
rats,1881,O
produced,1881,O
a,1881,O
large,1881,O
volume,1881,O
of,1881,O
hypotonic,1881,O
urine,1881,O
with,1881,O
low,1881,O
ionic,1881,O
concentrations,1881,O
.,1881,O
Plasma,1882,O
sodium,1882,B-Chemical
concentrations,1882,O
were,1882,O
found,1882,O
to,1882,O
be,1882,O
slightly,1882,O
increased,1882,O
in,1882,O
the,1882,O
Li-treated,1882,B-Chemical
rats,1882,O
compared,1882,O
with,1882,O
those,1882,O
in,1882,O
controls,1882,O
.,1882,O
Plasma,1883,O
concentration,1883,O
of,1883,O
AVP,1883,B-Chemical
and,1883,O
transcripts,1883,O
of,1883,O
AVP,1883,B-Chemical
gene,1883,O
in,1883,O
the,1883,O
PVN,1883,O
and,1883,O
SON,1883,O
were,1883,O
significantly,1883,O
increased,1883,O
in,1883,O
the,1883,O
Li-treated,1883,B-Chemical
rats,1883,O
compared,1883,O
with,1883,O
controls,1883,O
.,1883,O
These,1884,O
results,1884,O
suggest,1884,O
that,1884,O
dehydration,1884,B-Disease
and/or,1884,O
the,1884,O
activation,1884,O
of,1884,O
visceral,1884,O
afferent,1884,O
inputs,1884,O
may,1884,O
contribute,1884,O
to,1884,O
the,1884,O
elevation,1884,O
of,1884,O
plasma,1884,O
AVP,1884,B-Chemical
and,1884,O
the,1884,O
upregulation,1884,O
of,1884,O
AVP,1884,B-Chemical
gene,1884,O
expression,1884,O
in,1884,O
the,1884,O
PVN,1884,O
and,1884,O
the,1884,O
SON,1884,O
of,1884,O
the,1884,O
Li-induced,1884,B-Chemical
diabetes,1884,B-Disease
insipidus,1884,I-Disease
rat,1884,O
.,1884,O
Antinociceptive,1885,O
and,1885,O
antiamnesic,1885,O
properties,1885,O
of,1885,O
the,1885,O
presynaptic,1885,O
cholinergic,1885,O
amplifier,1885,O
PG-9,1885,B-Chemical
.,1885,O
The,1886,O
antinociceptive,1886,O
effect,1886,O
of,1886,O
3,1886,B-Chemical
alpha-tropyl,1886,I-Chemical
2-,1886,I-Chemical
(,1886,I-Chemical
p-bromophenyl,1886,I-Chemical
),1886,I-Chemical
propionate,1886,I-Chemical
[,1886,O
(,1886,O
+/-,1886,O
),1886,O
-PG-9,1886,O
],1886,O
(,1886,O
10-40,1886,O
mg,1886,O
kg-1,1886,O
s.c.,1886,O
;,1886,O
30-60,1886,O
mg,1886,O
kg-1,1886,O
p.o,1886,O
.,1886,O
;,1887,O
10-30,1887,O
mg,1887,O
kg-1,1887,O
i.v,1887,O
